Unnamed: 0.1,Unnamed: 0,VALEUR,SEANCE,Mean_Weighted_Sentiment,Article_Count,Sentiment_Intensity,TUNBANQ_INDICE_JOUR,TUNFIN_INDICE_JOUR,TUNINDEX_INDICE_JOUR,TUNINDEX20_INDICE_JOUR,TUNSAC_INDICE_JOUR,TUNBANQ_INDICE_VEILLE,TUNFIN_INDICE_VEILLE,TUNINDEX_INDICE_VEILLE,TUNINDEX20_INDICE_VEILLE,TUNSAC_INDICE_VEILLE,TUNBANQ_VARIATION_VEILLE,TUNFIN_VARIATION_VEILLE,TUNINDEX_VARIATION_VEILLE,TUNINDEX20_VARIATION_VEILLE,TUNSAC_VARIATION_VEILLE
246.0,246.0,ATTIJARI BANK,2024-07-01,-0.695,1.0,0.695,,,,,,,,,,,,,,,
247.0,247.0,ATTIJARI BANK,2024-07-03,0.0,1.0,0.0,,,,,,,,,,,,,,,
248.0,248.0,ATTIJARI BANK,2024-07-09,0.661,1.0,0.661,,,,,,,,,,,,,,,
249.0,249.0,ATTIJARI BANK,2024-07-16,-1.0,1.0,1.0,,,,,,,,,,,,,,,
250.0,250.0,ATTIJARI BANK,2024-07-22,1.0,1.0,1.0,,,,,,,,,,,,,,,
251.0,251.0,ATTIJARI BANK,2024-07-23,1.0,1.0,1.0,,,,,,,,,,,,,,,
252.0,252.0,ATTIJARI BANK,2024-07-24,0.598,1.0,0.598,,,,,,,,,,,,,,,
253.0,253.0,ATTIJARI BANK,2024-07-30,0.405,1.0,0.405,,,,,,,,,,,,,,,
254.0,254.0,ATTIJARI BANK,2024-08-01,-1.0,1.0,1.0,,,,,,,,,,,,,,,
255.0,255.0,ATTIJARI BANK,2024-08-07,-1.0,1.0,1.0,,,,,,,,,,,,,,,
256.0,256.0,ATTIJARI BANK,2024-08-12,-1.0,1.0,1.0,,,,,,,,,,,,,,,
257.0,257.0,ATTIJARI BANK,2024-08-22,-0.74,1.0,0.74,,,,,,,,,,,,,,,
258.0,258.0,ATTIJARI BANK,2024-08-26,0.73,2.0,1.46,,,,,,,,,,,,,,,
259.0,259.0,ATTIJARI BANK,2024-08-27,-1.0,1.0,1.0,,,,,,,,,,,,,,,
260.0,260.0,ATTIJARI BANK,2024-08-30,-0.677,1.0,0.677,,,,,,,,,,,,,,,
261.0,261.0,ATTIJARI BANK,2024-09-03,1.0,2.0,2.0,,,,,,,,,,,,,,,
262.0,262.0,ATTIJARI BANK,2024-09-05,-1.0,1.0,1.0,,,,,,,,,,,,,,,
263.0,263.0,ATTIJARI BANK,2024-09-12,-1.0,1.0,1.0,,,,,,,,,,,,,,,
264.0,264.0,ATTIJARI BANK,2024-09-17,-1.0,1.0,1.0,,,,,,,,,,,,,,,
265.0,265.0,ATTIJARI BANK,2024-09-18,-1.0,1.0,1.0,,,,,,,,,,,,,,,
266.0,266.0,ATTIJARI BANK,2024-09-26,-0.68,1.0,0.68,,,,,,,,,,,,,,,
267.0,267.0,ATTIJARI BANK,2024-10-02,-1.0,1.0,1.0,,,,,,,,,,,,,,,
268.0,268.0,ATTIJARI BANK,2024-10-04,-1.0,1.0,1.0,,,,,,,,,,,,,,,
269.0,269.0,ATTIJARI BANK,2024-10-07,-1.0,1.0,1.0,,,,,,,,,,,,,,,
270.0,270.0,ATTIJARI BANK,2024-10-10,0.631,1.0,0.631,,,,,,,,,,,,,,,
271.0,271.0,ATTIJARI BANK,2024-10-16,-1.0,1.0,1.0,,,,,,,,,,,,,,,
272.0,272.0,ATTIJARI BANK,2024-10-18,-1.0,1.0,1.0,,,,,,,,,,,,,,,
273.0,273.0,ATTIJARI BANK,2024-10-21,0.1594999999999999,2.0,1.681,,,,,,,,,,,,,,,
274.0,274.0,ATTIJARI BANK,2024-11-01,-0.741,1.0,0.741,,,,,,,,,,,,,,,
275.0,275.0,ATTIJARI BANK,2024-11-05,-0.985,1.0,0.985,,,,,,,,,,,,,,,
276.0,276.0,ATTIJARI BANK,2024-11-07,-0.753,1.0,0.753,,,,,,,,,,,,,,,
277.0,277.0,ATTIJARI BANK,2024-11-08,-0.765,1.0,0.765,,,,,,,,,,,,,,,
278.0,278.0,ATTIJARI BANK,2024-11-12,-0.778,1.0,0.778,,,,,,,,,,,,,,,
279.0,279.0,ATTIJARI BANK,2024-11-14,-1.0,1.0,1.0,,,,,,,,,,,,,,,
280.0,280.0,ATTIJARI BANK,2024-11-15,-0.775,1.0,0.775,,,,,,,,,,,,,,,
281.0,281.0,ATTIJARI BANK,2024-11-18,-0.622,1.0,0.622,,,,,,,,,,,,,,,
282.0,282.0,ATTIJARI BANK,2024-11-19,-0.445,1.0,0.445,,,,,,,,,,,,,,,
283.0,283.0,ATTIJARI BANK,2024-11-20,-0.67,1.0,0.67,,,,,,,,,,,,,,,
284.0,284.0,ATTIJARI BANK,2024-11-22,-0.776,1.0,0.776,,,,,,,,,,,,,,,
285.0,285.0,ATTIJARI BANK,2024-11-26,-0.675,1.0,0.675,,,,,,,,,,,,,,,
286.0,286.0,ATTIJARI BANK,2024-12-03,-0.776,1.0,0.776,,,,,,,,,,,,,,,
287.0,287.0,ATTIJARI BANK,2024-12-05,-0.414,1.0,0.414,,,,,,,,,,,,,,,
288.0,288.0,ATTIJARI BANK,2024-12-10,-0.646,1.0,0.646,,,,,,,,,,,,,,,
289.0,289.0,ATTIJARI BANK,2024-12-13,-0.772,1.0,0.772,,,,,,,,,,,,,,,
290.0,290.0,ATTIJARI BANK,2024-12-18,-0.778,1.0,0.778,,,,,,,,,,,,,,,
291.0,291.0,ATTIJARI BANK,2024-12-19,-0.675,1.0,0.675,,,,,,,,,,,,,,,
292.0,292.0,ATTIJARI BANK,2024-12-20,-0.768,1.0,0.768,,,,,,,,,,,,,,,
293.0,293.0,ATTIJARI BANK,2024-12-30,-0.485,1.0,0.485,,,,,,,,,,,,,,,
294.0,294.0,ATTIJARI BANK,2025-01-02,-0.2866666666666667,3.0,2.014,,,,,,,,,,,,,,,
295.0,295.0,ATTIJARI BANK,2025-01-03,-0.821,2.0,1.642,,,,,,,,,,,,,,,
296.0,296.0,ATTIJARI BANK,2025-01-06,-1.0,1.0,1.0,,,,,,,,,,,,,,,
297.0,297.0,ATTIJARI BANK,2025-01-10,-0.649,1.0,0.649,,,,,,,,,,,,,,,
298.0,298.0,ATTIJARI BANK,2025-01-13,-0.475,1.0,0.475,,,,,,,,,,,,,,,
299.0,299.0,ATTIJARI BANK,2025-01-14,-0.563,1.0,0.563,,,,,,,,,,,,,,,
300.0,300.0,ATTIJARI BANK,2025-01-15,0.623,1.0,0.623,,,,,,,,,,,,,,,
301.0,301.0,ATTIJARI BANK,2025-01-16,-1.0,1.0,1.0,,,,,,,,,,,,,,,
302.0,302.0,ATTIJARI BANK,2025-01-21,-0.5425,2.0,1.085,,,,,,,,,,,,,,,
303.0,303.0,ATTIJARI BANK,2025-01-22,0.1689999999999999,2.0,1.662,,,,,,,,,,,,,,,
304.0,304.0,ATTIJARI BANK,2025-01-23,-0.681,1.0,0.681,,,,,,,,,,,,,,,
305.0,305.0,ATTIJARI BANK,2025-01-24,-0.677,1.0,0.677,,,,,,,,,,,,,,,
306.0,306.0,ATTIJARI BANK,2025-01-27,-1.0,1.0,1.0,,,,,,,,,,,,,,,
307.0,307.0,ATTIJARI BANK,2025-01-30,-0.437,1.0,0.437,,,,,,,,,,,,,,,
308.0,308.0,ATTIJARI BANK,2025-01-31,0.445,1.0,0.445,,,,,,,,,,,,,,,
309.0,309.0,ATTIJARI BANK,2025-02-03,0.0,1.0,0.0,,,,,,,,,,,,,,,
310.0,310.0,ATTIJARI BANK,2025-02-10,0.976,2.0,1.952,,,,,,,,,,,,,,,
311.0,311.0,ATTIJARI BANK,2025-02-11,-0.677,1.0,0.677,,,,,,,,,,,,,,,
312.0,312.0,ATTIJARI BANK,2025-02-12,-0.675,1.0,0.675,,,,,,,,,,,,,,,
313.0,313.0,ATTIJARI BANK,2025-02-14,0.0,1.0,0.0,,,,,,,,,,,,,,,
314.0,314.0,ATTIJARI BANK,2025-02-18,-0.517,1.0,0.517,,,,,,,,,,,,,,,
315.0,315.0,ATTIJARI BANK,2025-02-19,-0.961,1.0,0.961,,,,,,,,,,,,,,,
316.0,316.0,ATTIJARI BANK,2025-02-21,-0.678,1.0,0.678,,,,,,,,,,,,,,,
317.0,317.0,ATTIJARI BANK,2025-02-24,-0.57,1.0,0.57,,,,,,,,,,,,,,,
318.0,318.0,ATTIJARI BANK,2025-02-25,-0.773,1.0,0.773,,,,,,,,,,,,,,,
319.0,319.0,ATTIJARI BANK,2025-02-26,-0.681,1.0,0.681,,,,,,,,,,,,,,,
320.0,320.0,ATTIJARI BANK,2025-02-27,-0.651,1.0,0.651,,,,,,,,,,,,,,,
321.0,321.0,ATTIJARI BANK,2025-02-28,-1.0,1.0,1.0,,,,,,,,,,,,,,,
322.0,322.0,ATTIJARI BANK,2025-03-03,-1.0,1.0,1.0,,,,,,,,,,,,,,,
323.0,323.0,ATTIJARI BANK,2025-03-04,0.694,1.0,0.694,,,,,,,,,,,,,,,
324.0,324.0,ATTIJARI BANK,2025-03-06,-0.855,1.0,0.855,,,,,,,,,,,,,,,
325.0,325.0,ATTIJARI BANK,2025-03-07,-0.0125,2.0,1.975,,,,,,,,,,,,,,,
326.0,326.0,ATTIJARI BANK,2025-03-10,-0.643,1.0,0.643,,,,,,,,,,,,,,,
327.0,327.0,ATTIJARI BANK,2025-03-11,0.324,3.0,2.972,,,,,,,,,,,,,,,
328.0,328.0,ATTIJARI BANK,2025-03-12,0.1629999999999999,2.0,1.674,,,,,,,,,,,,,,,
329.0,329.0,ATTIJARI BANK,2025-03-13,-0.673,1.0,0.673,,,,,,,,,,,,,,,
330.0,330.0,ATTIJARI BANK,2025-03-14,0.104,2.0,1.614,,,,,,,,,,,,,,,
331.0,331.0,ATTIJARI BANK,2025-03-17,0.746,1.0,0.746,,,,,,,,,,,,,,,
332.0,332.0,ATTIJARI BANK,2025-03-18,-0.544,1.0,0.544,,,,,,,,,,,,,,,
333.0,333.0,ATTIJARI BANK,2025-03-21,-0.466,1.0,0.466,,,,,,,,,,,,,,,
334.0,334.0,ATTIJARI BANK,2025-03-24,-1.0,1.0,1.0,,,,,,,,,,,,,,,
335.0,335.0,ATTIJARI BANK,2025-03-25,-0.763,1.0,0.763,,,,,,,,,,,,,,,
336.0,336.0,ATTIJARI BANK,2025-03-26,0.682,1.0,0.682,,,,,,,,,,,,,,,
337.0,337.0,ATTIJARI BANK,2025-03-27,-0.663,1.0,0.663,,,,,,,,,,,,,,,
338.0,338.0,ATTIJARI BANK,2025-03-28,-1.0,1.0,1.0,,,,,,,,,,,,,,,
339.0,339.0,ATTIJARI BANK,2025-04-02,-0.976,1.0,0.976,,,,,,,,,,,,,,,
340.0,340.0,ATTIJARI BANK,2025-04-03,-0.678,1.0,0.678,,,,,,,,,,,,,,,
341.0,341.0,ATTIJARI BANK,2025-04-04,-0.624,2.0,1.248,,,,,,,,,,,,,,,
342.0,342.0,ATTIJARI BANK,2025-04-08,0.1629999999999999,2.0,1.674,,,,,,,,,,,,,,,
343.0,343.0,ATTIJARI BANK,2025-04-10,-0.916,1.0,0.916,,,,,,,,,,,,,,,
344.0,344.0,ATTIJARI BANK,2025-04-11,-0.649,1.0,0.649,,,,,,,,,,,,,,,
345.0,345.0,ATTIJARI BANK,2025-04-19,-0.4825,2.0,0.965,,,,,,,,,,,,,,,
346.0,346.0,ATTIJARI BANK,2025-04-21,-0.677,1.0,0.677,,,,,,,,,,,,,,,
347.0,347.0,ATTIJARI BANK,2025-04-22,1.0,1.0,1.0,,,,,,,,,,,,,,,
348.0,348.0,ATTIJARI BANK,2025-04-25,-1.0,1.0,1.0,,,,,,,,,,,,,,,
349.0,349.0,ATTIJARI BANK,2025-04-28,-0.648,1.0,0.648,,,,,,,,,,,,,,,
350.0,350.0,ATTIJARI BANK,2025-04-29,0.713,1.0,0.713,,,,,,,,,,,,,,,
351.0,351.0,ATTIJARI BANK,2025-04-30,-0.676,1.0,0.676,,,,,,,,,,,,,,,
352.0,352.0,ATTIJARI BANK,2025-05-05,0.92,1.0,0.92,,,,,,,,,,,,,,,
353.0,353.0,ATTIJARI BANK,2025-05-09,-0.768,1.0,0.768,,,,,,,,,,,,,,,
354.0,354.0,ATTIJARI BANK,2025-05-15,-0.41,1.0,0.41,,,,,,,,,,,,,,,
355.0,355.0,ATTIJARI BANK,2025-05-16,-0.673,1.0,0.673,,,,,,,,,,,,,,,
356.0,356.0,ATTIJARI BANK,2025-05-20,-0.911,2.0,1.822,,,,,,,,,,,,,,,
357.0,357.0,ATTIJARI BANK,2025-05-27,-0.673,1.0,0.673,,,,,,,,,,,,,,,
358.0,358.0,ATTIJARI BANK,2025-06-03,0.969,1.0,0.969,,,,,,,,,,,,,,,
359.0,359.0,ATTIJARI BANK,2025-06-04,0.715,1.0,0.715,,,,,,,,,,,,,,,
360.0,360.0,ATTIJARI BANK,2025-06-05,-0.432,1.0,0.432,,,,,,,,,,,,,,,
361.0,361.0,ATTIJARI BANK,2025-06-10,0.132,2.0,1.736,,,,,,,,,,,,,,,
362.0,362.0,ATTIJARI BANK,2025-06-11,-1.0,1.0,1.0,,,,,,,,,,,,,,,
363.0,363.0,ATTIJARI BANK,2025-06-12,1.0,1.0,1.0,,,,,,,,,,,,,,,
364.0,364.0,ATTIJARI BANK,2025-06-13,-0.677,1.0,0.677,,,,,,,,,,,,,,,
365.0,365.0,ATTIJARI BANK,2025-06-16,-1.0,1.0,1.0,,,,,,,,,,,,,,,
366.0,366.0,ATTIJARI BANK,2025-06-20,-0.677,1.0,0.677,,,,,,,,,,,,,,,
367.0,367.0,ATTIJARI BANK,2025-06-24,-1.0,1.0,1.0,,,,,,,,,,,,,,,
368.0,368.0,ATTIJARI BANK,2025-06-25,-0.68,1.0,0.68,,,,,,,,,,,,,,,
369.0,369.0,ATTIJARI BANK,2025-07-01,0.1786666666666666,3.0,2.354,,,,,,,,,,,,,,,
370.0,370.0,ATTIJARI BANK,2025-07-03,-0.74,1.0,0.74,,,,,,,,,,,,,,,
371.0,371.0,ATTIJARI BANK,2025-07-11,-0.698,1.0,0.698,,,,,,,,,,,,,,,
372.0,372.0,ATTIJARI BANK,2025-07-14,0.464,1.0,0.464,,,,,,,,,,,,,,,
373.0,373.0,ATTIJARI BANK,2025-07-21,0.1584999999999999,2.0,1.677,,,,,,,,,,,,,,,
374.0,374.0,ATTIJARI BANK,2025-07-30,-0.46,1.0,0.46,,,,,,,,,,,,,,,
375.0,375.0,ATTIJARI BANK,2025-07-31,-0.676,1.0,0.676,,,,,,,,,,,,,,,
376.0,376.0,ATTIJARI BANK,2025-08-01,-0.524,1.0,0.524,,,,,,,,,,,,,,,
377.0,377.0,ATTIJARI BANK,2025-08-25,-0.639,1.0,0.639,,,,,,,,,,,,,,,
378.0,378.0,ATTIJARI BANK,2025-08-27,1.0,1.0,1.0,,,,,,,,,,,,,,,
379.0,379.0,ATTIJARI BANK,2025-08-28,0.0,2.0,2.0,,,,,,,,,,,,,,,
380.0,380.0,ATTIJARI BANK,2025-09-03,-0.5,2.0,1.0,,,,,,,,,,,,,,,
381.0,381.0,ATTIJARI BANK,2025-09-10,-1.0,1.0,1.0,,,,,,,,,,,,,,,
382.0,382.0,ATTIJARI BANK,2025-09-11,-0.659,1.0,0.659,,,,,,,,,,,,,,,
383.0,383.0,ATTIJARI BANK,2025-09-18,-0.0994999999999999,2.0,0.973,,,,,,,,,,,,,,,
384.0,384.0,ATTIJARI BANK,2025-10-03,-1.0,1.0,1.0,,,,,,,,,,,,,,,
385.0,385.0,ATTIJARI BANK,2025-10-07,-0.524,1.0,0.524,,,,,,,,,,,,,,,
386.0,386.0,ATTIJARI BANK,2025-10-09,0.658,1.0,0.658,,,,,,,,,,,,,,,
387.0,387.0,ATTIJARI BANK,2025-10-10,-0.672,1.0,0.672,,,,,,,,,,,,,,,
388.0,388.0,ATTIJARI BANK,2025-10-13,-0.755,1.0,0.755,,,,,,,,,,,,,,,
389.0,389.0,ATTIJARI BANK,2025-10-17,-0.815,1.0,0.815,,,,,,,,,,,,,,,
390.0,390.0,ATTIJARI BANK,2025-10-20,-0.68075,4.0,2.723,,,,,,,,,,,,,,,
391.0,391.0,ATTIJARI BANK,2025-10-21,1.0,1.0,1.0,,,,,,,,,,,,,,,
392.0,392.0,ATTIJARI BANK,2025-10-24,-1.0,1.0,1.0,,,,,,,,,,,,,,,
393.0,393.0,ATTIJARI BANK,2025-10-27,-0.3075,2.0,0.615,,,,,,,,,,,,,,,
394.0,394.0,ATTIJARI BANK,2025-10-30,-0.677,1.0,0.677,,,,,,,,,,,,,,,
395.0,395.0,ATTIJARI BANK,2025-11-03,-0.946,1.0,0.946,,,,,,,,,,,,,,,
396.0,396.0,ATTIJARI BANK,2025-11-06,-1.0,1.0,1.0,,,,,,,,,,,,,,,
397.0,397.0,ATTIJARI BANK,2025-11-07,-1.0,1.0,1.0,,,,,,,,,,,,,,,
398.0,398.0,ATTIJARI BANK,2025-11-13,-0.995,1.0,0.995,,,,,,,,,,,,,,,
399.0,399.0,ATTIJARI BANK,2025-11-14,-0.463,1.0,0.463,,,,,,,,,,,,,,,
400.0,400.0,ATTIJARI BANK,2025-11-20,-0.559,2.0,1.118,,,,,,,,,,,,,,,
401.0,401.0,ATTIJARI BANK,2025-11-24,0.2303333333333333,3.0,2.691,,,,,,,,,,,,,,,
402.0,402.0,ATTIJARI BANK,2025-12-08,-1.0,1.0,1.0,,,,,,,,,,,,,,,
403.0,403.0,ATTIJARI BANK,2025-12-12,-1.0,1.0,1.0,,,,,,,,,,,,,,,
404.0,404.0,ATTIJARI BANK,2025-12-22,-0.941,1.0,0.941,,,,,,,,,,,,,,,
405.0,405.0,ATTIJARI BANK,2025-12-24,0.675,1.0,0.675,,,,,,,,,,,,,,,
406.0,406.0,ATTIJARI BANK,2025-12-26,0.907,2.0,1.814,,,,,,,,,,,,,,,
407.0,407.0,ATTIJARI BANK,2025-12-29,-0.5880000000000001,2.0,1.1760000000000002,,,,,,,,,,,,,,,
408.0,408.0,BIAT,2021-01-04,-1.0,1.0,1.0,,,,,,,,,,,,,,,
409.0,409.0,BIAT,2021-01-05,-1.0,1.0,1.0,,,,,,,,,,,,,,,
410.0,410.0,BIAT,2021-01-07,-1.0,1.0,1.0,,,,,,,,,,,,,,,
411.0,411.0,BIAT,2021-01-11,0.622,1.0,0.622,,,,,,,,,,,,,,,
412.0,412.0,BIAT,2021-01-18,0.375,1.0,0.375,,,,,,,,,,,,,,,
413.0,413.0,BIAT,2021-01-19,-0.827,1.0,0.827,,,,,,,,,,,,,,,
414.0,414.0,BIAT,2021-01-21,-1.0,1.0,1.0,,,,,,,,,,,,,,,
415.0,415.0,BIAT,2021-01-27,-1.0,1.0,1.0,,,,,,,,,,,,,,,
416.0,416.0,BIAT,2021-01-29,0.0,1.0,0.0,,,,,,,,,,,,,,,
417.0,417.0,BIAT,2021-01-31,1.0,1.0,1.0,,,,,,,,,,,,,,,
418.0,418.0,BIAT,2021-02-04,-1.0,1.0,1.0,,,,,,,,,,,,,,,
419.0,419.0,BIAT,2021-02-12,-1.0,1.0,1.0,,,,,,,,,,,,,,,
420.0,420.0,BIAT,2021-02-18,0.0,1.0,0.0,,,,,,,,,,,,,,,
421.0,421.0,BIAT,2021-02-19,-0.732,2.0,1.464,,,,,,,,,,,,,,,
422.0,422.0,BIAT,2021-02-22,0.57,1.0,0.57,,,,,,,,,,,,,,,
423.0,423.0,BIAT,2021-03-01,-0.775,1.0,0.775,,,,,,,,,,,,,,,
424.0,424.0,BIAT,2021-03-02,0.708,1.0,0.708,,,,,,,,,,,,,,,
425.0,425.0,BIAT,2021-03-04,0.596,1.0,0.596,,,,,,,,,,,,,,,
426.0,426.0,BIAT,2021-03-08,0.444,1.0,0.444,,,,,,,,,,,,,,,
427.0,427.0,BIAT,2021-03-12,0.0,1.0,0.0,,,,,,,,,,,,,,,
428.0,428.0,BIAT,2021-03-15,-0.739,1.0,0.739,,,,,,,,,,,,,,,
429.0,429.0,BIAT,2021-03-24,-1.0,1.0,1.0,,,,,,,,,,,,,,,
430.0,430.0,BIAT,2021-04-02,0.0,1.0,0.0,,,,,,,,,,,,,,,
431.0,431.0,BIAT,2021-04-05,-1.0,1.0,1.0,,,,,,,,,,,,,,,
432.0,432.0,BIAT,2021-04-08,1.0,1.0,1.0,,,,,,,,,,,,,,,
433.0,433.0,BIAT,2021-04-14,-1.0,1.0,1.0,,,,,,,,,,,,,,,
434.0,434.0,BIAT,2021-04-21,-1.0,1.0,1.0,,,,,,,,,,,,,,,
435.0,435.0,BIAT,2021-04-23,-0.3925,2.0,0.785,,,,,,,,,,,,,,,
436.0,436.0,BIAT,2021-04-26,-0.586,1.0,0.586,,,,,,,,,,,,,,,
437.0,437.0,BIAT,2021-04-29,-0.815,2.0,1.63,,,,,,,,,,,,,,,
438.0,438.0,BIAT,2021-04-30,1.0,1.0,1.0,,,,,,,,,,,,,,,
439.0,439.0,BIAT,2021-05-04,0.0,1.0,0.0,,,,,,,,,,,,,,,
440.0,440.0,BIAT,2021-05-07,-1.0,1.0,1.0,,,,,,,,,,,,,,,
441.0,441.0,BIAT,2021-05-17,0.498,1.0,0.498,,,,,,,,,,,,,,,
442.0,442.0,BIAT,2021-05-19,-1.0,1.0,1.0,,,,,,,,,,,,,,,
443.0,443.0,BIAT,2021-05-21,0.0,1.0,0.0,,,,,,,,,,,,,,,
444.0,444.0,BIAT,2021-05-24,-0.10925,4.0,3.4370000000000003,,,,,,,,,,,,,,,
445.0,445.0,BIAT,2021-05-26,-0.767,1.0,0.767,,,,,,,,,,,,,,,
446.0,446.0,BIAT,2021-05-27,0.0,1.0,0.0,,,,,,,,,,,,,,,
447.0,447.0,BIAT,2021-05-31,-0.774,1.0,0.774,,,,,,,,,,,,,,,
448.0,448.0,BIAT,2021-06-07,0.767,1.0,0.767,,,,,,,,,,,,,,,
449.0,449.0,BIAT,2021-06-21,0.0,1.0,0.0,,,,,,,,,,,,,,,
450.0,450.0,BIAT,2021-06-23,-1.0,1.0,1.0,,,,,,,,,,,,,,,
451.0,451.0,BIAT,2021-06-24,0.0,1.0,0.0,,,,,,,,,,,,,,,
452.0,452.0,BIAT,2021-06-28,-1.0,1.0,1.0,,,,,,,,,,,,,,,
453.0,453.0,BIAT,2021-07-01,0.67,1.0,0.67,,,,,,,,,,,,,,,
454.0,454.0,BIAT,2021-07-05,0.685,1.0,0.685,,,,,,,,,,,,,,,
455.0,455.0,BIAT,2021-07-12,-1.0,1.0,1.0,,,,,,,,,,,,,,,
456.0,456.0,BIAT,2021-07-14,0.53,1.0,0.53,,,,,,,,,,,,,,,
457.0,457.0,BIAT,2021-07-23,0.688,1.0,0.688,,,,,,,,,,,,,,,
458.0,458.0,BIAT,2021-07-27,-0.675,1.0,0.675,,,,,,,,,,,,,,,
459.0,459.0,BIAT,2021-07-30,0.0,1.0,0.0,,,,,,,,,,,,,,,
460.0,460.0,BIAT,2021-09-02,0.86,1.0,0.86,,,,,,,,,,,,,,,
461.0,461.0,BIAT,2021-09-03,1.0,1.0,1.0,,,,,,,,,,,,,,,
462.0,462.0,BIAT,2021-09-17,0.765,1.0,0.765,,,,,,,,,,,,,,,
463.0,463.0,BIAT,2021-09-23,-1.0,1.0,1.0,,,,,,,,,,,,,,,
464.0,464.0,BIAT,2021-09-27,1.0,1.0,1.0,,,,,,,,,,,,,,,
465.0,465.0,BIAT,2021-10-11,-1.0,1.0,1.0,,,,,,,,,,,,,,,
466.0,466.0,BIAT,2021-10-20,0.0,1.0,0.0,,,,,,,,,,,,,,,
467.0,467.0,BIAT,2021-10-21,-0.7225,2.0,1.445,,,,,,,,,,,,,,,
468.0,468.0,BIAT,2021-10-27,0.0176666666666666,3.0,1.5590000000000002,,,,,,,,,,,,,,,
469.0,469.0,BIAT,2021-11-25,-0.769,1.0,0.769,,,,,,,,,,,,,,,
470.0,470.0,BIAT,2021-11-26,0.9,1.0,0.9,,,,,,,,,,,,,,,
471.0,471.0,BIAT,2021-11-29,-1.0,1.0,1.0,,,,,,,,,,,,,,,
472.0,472.0,BIAT,2021-12-15,0.0,1.0,0.0,,,,,,,,,,,,,,,
473.0,473.0,BIAT,2021-12-16,0.8025,2.0,1.605,,,,,,,,,,,,,,,
474.0,474.0,BIAT,2021-12-20,0.0,1.0,0.0,,,,,,,,,,,,,,,
475.0,475.0,BIAT,2021-12-27,1.0,1.0,1.0,,,,,,,,,,,,,,,
476.0,476.0,BIAT,2021-12-30,1.0,1.0,1.0,,,,,,,,,,,,,,,
477.0,477.0,BIAT,2022-01-03,-0.771,1.0,0.771,,,,,,,,,,,,,,,
478.0,478.0,BIAT,2022-01-06,-1.0,1.0,1.0,,,,,,,,,,,,,,,
479.0,479.0,BIAT,2022-01-07,0.0,1.0,0.0,,,,,,,,,,,,,,,
480.0,480.0,BIAT,2022-01-17,-0.0095,2.0,1.981,,,,,,,,,,,,,,,
481.0,481.0,BIAT,2022-01-27,1.0,1.0,1.0,,,,,,,,,,,,,,,
482.0,482.0,BIAT,2022-01-28,-0.963,1.0,0.963,,,,,,,,,,,,,,,
483.0,483.0,BIAT,2022-02-02,-0.526,1.0,0.526,,,,,,,,,,,,,,,
484.0,484.0,BIAT,2022-02-11,0.0,1.0,0.0,,,,,,,,,,,,,,,
485.0,485.0,BIAT,2022-02-13,0.43,1.0,0.43,,,,,,,,,,,,,,,
486.0,486.0,BIAT,2022-02-17,-1.0,1.0,1.0,,,,,,,,,,,,,,,
487.0,487.0,BIAT,2022-02-21,-1.0,1.0,1.0,,,,,,,,,,,,,,,
488.0,488.0,BIAT,2022-03-02,0.0304999999999999,2.0,1.419,,,,,,,,,,,,,,,
489.0,489.0,BIAT,2022-03-04,-0.381,2.0,0.762,,,,,,,,,,,,,,,
490.0,490.0,BIAT,2022-03-21,1.0,1.0,1.0,,,,,,,,,,,,,,,
491.0,491.0,BIAT,2022-03-28,0.775,1.0,0.775,,,,,,,,,,,,,,,
492.0,492.0,BIAT,2022-04-01,-0.8555,2.0,1.711,,,,,,,,,,,,,,,
493.0,493.0,BIAT,2022-04-04,0.1004999999999999,2.0,1.499,,,,,,,,,,,,,,,
494.0,494.0,BIAT,2022-04-08,1.0,1.0,1.0,,,,,,,,,,,,,,,
495.0,495.0,BIAT,2022-04-22,0.919,1.0,0.919,,,,,,,,,,,,,,,
496.0,496.0,BIAT,2022-04-25,0.7925,2.0,1.585,,,,,,,,,,,,,,,
497.0,497.0,BIAT,2022-05-11,0.933,1.0,0.933,,,,,,,,,,,,,,,
498.0,498.0,BIAT,2022-05-17,0.808,2.0,1.616,,,,,,,,,,,,,,,
499.0,499.0,BIAT,2022-05-23,-0.729,1.0,0.729,,,,,,,,,,,,,,,
500.0,500.0,BIAT,2022-05-31,0.0,1.0,0.0,,,,,,,,,,,,,,,
501.0,501.0,BIAT,2022-06-03,0.0,1.0,0.0,,,,,,,,,,,,,,,
502.0,502.0,BIAT,2022-06-20,-1.0,1.0,1.0,,,,,,,,,,,,,,,
503.0,503.0,BIAT,2022-06-22,-1.0,1.0,1.0,,,,,,,,,,,,,,,
504.0,504.0,BIAT,2022-06-29,0.0,1.0,0.0,,,,,,,,,,,,,,,
505.0,505.0,BIAT,2022-07-14,0.599,1.0,0.599,,,,,,,,,,,,,,,
506.0,506.0,BIAT,2022-07-22,-0.636,1.0,0.636,,,,,,,,,,,,,,,
507.0,507.0,BIAT,2022-08-02,0.687,1.0,0.687,,,,,,,,,,,,,,,
508.0,508.0,BIAT,2022-09-02,1.0,1.0,1.0,,,,,,,,,,,,,,,
509.0,509.0,BIAT,2022-09-06,-1.0,1.0,1.0,,,,,,,,,,,,,,,
